name_from,name_to,distance,price1,price2,price3,price4,price5
THIERS OUEST,MONTBRISON MONTROND,,8.6,13.0,19.0,27.6,5.3
THIERS OUEST,FEURS,,7.2,11.1,16.3,22.8,4.2
THIERS OUEST,PEAGE DE ST ROMAIN DE POPEY,,13.9,22.2,32.6,43.6,8.2
THIERS OUEST,TARARE EST FERME,,10.7,17.0,25.8,33.2,6.1
THIERS OUEST,TARARE OUEST,,9.8,16.0,22.4,28.4,5.8
THIERS OUEST,BALBIGNY,,7.0,10.4,15.5,20.6,3.9
THIERS OUEST,ST GERMAIN LAVAL,,4.8,7.8,11.6,14.9,2.8
THIERS OUEST,NOIRETABLE,,2.6,4.3,6.0,8.6,1.8
THIERS OUEST,THIERS EST,,1.0,1.6,2.7,3.2,0.7
THIERS OUEST,LEZOUX,,0.8,1.3,2.0,2.9,0.5
THIERS OUEST,PEAGE DES MARTRES D ARTIERE,,2.5,4.5,6.3,9.1,1.8
LEZOUX,PEAGE DE VEAUCHETTE,,10.1,15.4,22.5,30.0,6.0
LEZOUX,MONTBRISON MONTROND,,8.8,13.9,19.6,27.4,5.3
LEZOUX,FEURS,,7.7,11.9,17.0,23.1,4.5
LEZOUX,PEAGE DE ST ROMAIN DE POPEY,,15.2,22.7,33.4,45.6,8.7
LEZOUX,TARARE EST FERME,,11.7,17.4,25.5,36.4,6.6
LEZOUX,TARARE OUEST,,10.9,16.4,23.4,32.2,6.3
LEZOUX,BALBIGNY,,7.7,11.7,16.0,22.4,4.3
LEZOUX,ST GERMAIN LAVAL,,5.4,9.2,12.6,17.6,3.6
LEZOUX,NOIRETABLE,,3.8,5.6,8.2,11.3,2.3
LEZOUX,THIERS EST,,2.0,2.9,4.3,5.9,1.0
LEZOUX,THIERS OUEST,,0.8,1.3,2.0,2.9,0.5
LEZOUX,PEAGE DES MARTRES D ARTIERE,,1.7,3.3,4.1,5.5,1.0
PEAGE DES MARTRES D ARTIERE,PEAGE DE VEAUCHETTE,,10.8,17.2,25.4,33.6,6.4
PEAGE DES MARTRES D ARTIERE,MONTBRISON MONTROND,,10.7,17.0,25.2,33.4,6.3
PEAGE DES MARTRES D ARTIERE,FEURS,,10.3,16.8,22.5,30.5,6.2
PEAGE DES MARTRES D ARTIERE,PEAGE DE ST ROMAIN DE POPEY,,16.3,25.2,36.8,49.7,9.6
PEAGE DES MARTRES D ARTIERE,TARARE EST FERME,,14.1,22.0,31.1,42.3,8.4
PEAGE DES MARTRES D ARTIERE,TARARE OUEST,,13.0,21.3,28.7,39.9,8.2
PEAGE DES MARTRES D ARTIERE,BALBIGNY,,9.9,16.2,22.3,29.8,6.1
PEAGE DES MARTRES D ARTIERE,ST GERMAIN LAVAL,,8.5,13.5,18.8,24.9,5.0
PEAGE DES MARTRES D ARTIERE,NOIRETABLE,,5.8,9.5,13.0,17.4,3.5
PEAGE DES MARTRES D ARTIERE,THIERS EST,,3.8,6.1,8.3,11.9,2.3
PEAGE DES MARTRES D ARTIERE,THIERS OUEST,,2.5,4.5,6.3,9.1,1.8
PEAGE DES MARTRES D ARTIERE,LEZOUX,,1.7,3.3,4.1,5.5,1.0
