name_from;name_to;distance;price1;price2;price3;price4;price5
NIMES CENTRE;BEZIERS OUEST;;10.3;16.0;23.2;30.6;6.3
BEZIERS OUEST;NIMES GARONS;;10.9;16.7;24.7;33.4;6.8
NIMES GARONS;BEZIERS OUEST;;10.9;16.7;24.7;33.4;6.8
BEZIERS OUEST;PEAGE D ARLES;;14.0;20.9;29.0;39.8;8.3
PEAGE D ARLES;BEZIERS OUEST;;14.0;20.9;29.0;39.8;8.3
BEZIERS OUEST;GALLARGUES;;8.2;12.6;17.4;23.3;4.8
GALLARGUES;BEZIERS OUEST;;8.2;12.6;17.4;23.3;4.8
BEZIERS OUEST;LUNEL;;7.8;12.1;16.6;22.1;4.6
LUNEL;BEZIERS OUEST;;7.8;12.1;16.6;22.1;4.6
NARBONNE EST;PEAGE DE VIENNE;;42.5;65.9;91.3;119.6;24.7
PEAGE DE VIENNE;NARBONNE EST;;42.5;65.9;91.3;119.6;24.7
NARBONNE EST;AUBERIVES;;38.0;57.8;82.1;106.7;22.0
AUBERIVES;NARBONNE EST;;38.0;57.8;82.1;106.7;22.0
NARBONNE EST;CHANAS;;36.6;56.0;79.6;104.3;21.3
CHANAS;NARBONNE EST;;36.6;56.0;79.6;104.3;21.3
NARBONNE EST;TAIN;;33.9;51.9;73.7;96.7;19.6
TAIN;NARBONNE EST;;33.9;51.9;73.7;96.7;19.6
NARBONNE EST;VALENCE NORD;;32.7;49.1;70.2;91.8;18.9
VALENCE NORD;NARBONNE EST;;32.7;49.1;70.2;91.8;18.9
NARBONNE EST;VALENCE SUD;;32.3;48.9;70.0;91.6;18.8
VALENCE SUD;NARBONNE EST;;32.3;48.9;70.0;91.6;18.8
NARBONNE EST;LORIOL;;29.3;45.3;63.7;82.3;16.6
LORIOL;NARBONNE EST;;29.3;45.3;63.7;82.3;16.6
NARBONNE EST;MONTELIMAR NORD;;27.7;42.3;60.1;78.9;15.8
MONTELIMAR NORD;NARBONNE EST;;27.7;42.3;60.1;78.9;15.8
NARBONNE EST;MONTELIMAR SUD;;25.0;38.1;54.7;71.5;14.3
MONTELIMAR SUD;NARBONNE EST;;25.0;38.1;54.7;71.5;14.3
NARBONNE EST;BOLLENE;;23.4;35.9;51.9;67.5;13.5
BOLLENE;NARBONNE EST;;23.4;35.9;51.9;67.5;13.5
NARBONNE EST;ORANGE NORD;;19.8;29.8;43.0;55.8;11.8
ORANGE NORD;NARBONNE EST;;19.8;29.8;43.0;55.8;11.8
NARBONNE EST;ORANGE;;19.7;29.6;42.0;53.9;11.6
ORANGE;NARBONNE EST;;19.7;29.6;42.0;53.9;11.6
NARBONNE EST;ROQUEMAURE;;18.8;28.2;41.8;53.5;11.0
ROQUEMAURE;NARBONNE EST;;18.8;28.2;41.8;53.5;11.0
NARBONNE EST;REMOULINS;;16.9;26.2;38.3;49.4;9.9
REMOULINS;NARBONNE EST;;16.9;26.2;38.3;49.4;9.9
NARBONNE EST;NIMES EST;;14.3;21.7;31.4;40.7;8.4
NIMES EST;NARBONNE EST;;14.3;21.7;31.4;40.7;8.4
NARBONNE EST;NIMES OUEST;;13.7;20.7;30.1;39.7;8.1
NIMES OUEST;NARBONNE EST;;13.7;20.7;30.1;39.7;8.1
NARBONNE EST;NIMES CENTRE;;13.8;21.1;31.1;39.8;8.2
NIMES CENTRE;NARBONNE EST;;13.8;21.1;31.1;39.8;8.2
NARBONNE EST;NIMES GARONS;;14.6;21.6;32.8;42.7;8.6
NIMES GARONS;NARBONNE EST;;14.6;21.6;32.8;42.7;8.6
NARBONNE EST;PEAGE D ARLES;;17.4;26.3;37.3;48.4;10.2
PEAGE D ARLES;NARBONNE EST;;17.4;26.3;37.3;48.4;10.2
NARBONNE EST;GALLARGUES;;11.7;17.4;25.0;31.7;6.9
GALLARGUES;NARBONNE EST;;11.7;17.4;25.0;31.7;6.9
NARBONNE EST;LUNEL;;11.3;17.0;24.0;30.7;6.6
LUNEL;NARBONNE EST;;11.3;17.0;24.0;30.7;6.6
NARBONNE SUD;PEAGE DE VIENNE;;42.7;66.2;91.7;120.2;24.8
PEAGE DE VIENNE;NARBONNE SUD;;42.7;66.2;91.7;120.2;24.8
NARBONNE SUD;AUBERIVES;;38.2;58.0;82.5;107.3;22.1
AUBERIVES;NARBONNE SUD;;38.2;58.0;82.5;107.3;22.1
NARBONNE SUD;CHANAS;;36.8;56.2;80.2;104.9;21.4
CHANAS;NARBONNE SUD;;36.8;56.2;80.2;104.9;21.4
NARBONNE SUD;TAIN;;34.1;52.1;74.2;97.4;19.7
TAIN;NARBONNE SUD;;34.1;52.1;74.2;97.4;19.7
NARBONNE SUD;VALENCE NORD;;32.9;49.3;70.4;92.2;19.0
VALENCE NORD;NARBONNE SUD;;32.9;49.3;70.4;92.2;19.0
NARBONNE SUD;VALENCE SUD;;32.5;49.1;70.2;92.0;18.9
VALENCE SUD;NARBONNE SUD;;32.5;49.1;70.2;92.0;18.9
NARBONNE SUD;LORIOL;;29.5;45.5;64.1;82.9;16.7
LORIOL;NARBONNE SUD;;29.5;45.5;64.1;82.9;16.7
NARBONNE SUD;MONTELIMAR NORD;;27.9;42.5;60.6;79.5;15.9
MONTELIMAR NORD;NARBONNE SUD;;27.9;42.5;60.6;79.5;15.9
NARBONNE SUD;MONTELIMAR SUD;;25.2;38.3;55.2;72.3;14.4
MONTELIMAR SUD;NARBONNE SUD;;25.2;38.3;55.2;72.3;14.4
NARBONNE SUD;BOLLENE;;23.6;36.1;52.3;68.0;13.6
BOLLENE;NARBONNE SUD;;23.6;36.1;52.3;68.0;13.6
NARBONNE SUD;ORANGE NORD;;20.0;30.0;43.6;56.6;11.9
ORANGE NORD;NARBONNE SUD;;20.0;30.0;43.6;56.6;11.9
NARBONNE SUD;ORANGE;;19.9;29.8;42.6;54.5;11.7
ORANGE;NARBONNE SUD;;19.9;29.8;42.6;54.5;11.7
NARBONNE SUD;ROQUEMAURE;;19.0;28.4;42.4;54.1;11.2
ROQUEMAURE;NARBONNE SUD;;19.0;28.4;42.4;54.1;11.2
NARBONNE SUD;REMOULINS;;17.2;26.4;38.9;50.0;10.0
REMOULINS;NARBONNE SUD;;17.2;26.4;38.9;50.0;10.0
NARBONNE SUD;NIMES EST;;14.5;21.9;32.0;41.4;8.5
NIMES EST;NARBONNE SUD;;14.5;21.9;32.0;41.4;8.5
NARBONNE SUD;NIMES OUEST;;14.0;20.9;30.7;40.4;8.2
NIMES OUEST;NARBONNE SUD;;14.0;20.9;30.7;40.4;8.2
NARBONNE SUD;NIMES CENTRE;;14.1;21.3;31.7;40.5;8.3
NIMES CENTRE;NARBONNE SUD;;14.1;21.3;31.7;40.5;8.3
NARBONNE SUD;NIMES GARONS;;14.8;21.8;33.4;43.3;8.7
NIMES GARONS;NARBONNE SUD;;14.8;21.8;33.4;43.3;8.7
NARBONNE SUD;PEAGE D ARLES;;17.7;26.5;37.8;49.0;10.3
PEAGE D ARLES;NARBONNE SUD;;17.7;26.5;37.8;49.0;10.3
NARBONNE SUD;GALLARGUES;;11.9;17.6;25.4;32.3;7.0
GALLARGUES;NARBONNE SUD;;11.9;17.6;25.4;32.3;7.0
NARBONNE SUD;LUNEL;;11.5;17.2;24.5;31.4;6.8
LUNEL;NARBONNE SUD;;11.5;17.2;24.5;31.4;6.8
SIGEAN;PEAGE DE VIENNE;;44.8;69.6;97.3;127.3;26.5
PEAGE DE VIENNE;SIGEAN;;44.8;69.6;97.3;127.3;26.5
SIGEAN;AUBERIVES;;40.3;62.1;89.3;115.4;23.7
AUBERIVES;SIGEAN;;40.3;62.1;89.3;115.4;23.7
SIGEAN;CHANAS;;38.7;60.1;86.2;112.2;22.9
CHANAS;SIGEAN;;38.7;60.1;86.2;112.2;22.9
SIGEAN;TAIN;;35.9;55.8;80.3;104.4;21.2
TAIN;SIGEAN;;35.9;55.8;80.3;104.4;21.2
SIGEAN;VALENCE NORD;;34.8;53.0;76.7;99.4;20.3
VALENCE NORD;SIGEAN;;34.8;53.0;76.7;99.4;20.3
SIGEAN;VALENCE SUD;;34.4;52.8;76.5;99.2;20.2
VALENCE SUD;SIGEAN;;34.4;52.8;76.5;99.2;20.2
SIGEAN;LORIOL;;31.5;49.6;70.3;90.0;18.0
LORIOL;SIGEAN;;31.5;49.6;70.3;90.0;18.0
SIGEAN;MONTELIMAR NORD;;30.0;46.1;66.5;85.5;17.1
MONTELIMAR NORD;SIGEAN;;30.0;46.1;66.5;85.5;17.1
SIGEAN;MONTELIMAR SUD;;27.2;42.6;60.8;78.6;15.8
MONTELIMAR SUD;SIGEAN;;27.2;42.6;60.8;78.6;15.8
SIGEAN;BOLLENE;;26.0;40.5;58.1;75.4;14.9
BOLLENE;SIGEAN;;26.0;40.5;58.1;75.4;14.9
SIGEAN;ORANGE NORD;;22.5;34.0;48.6;63.2;13.2
ORANGE NORD;SIGEAN;;22.5;34.0;48.6;63.2;13.2
SIGEAN;ORANGE;;22.4;33.9;48.3;62.0;12.9
ORANGE;SIGEAN;;22.4;33.9;48.3;62.0;12.9
SIGEAN;ROQUEMAURE;;20.8;32.2;47.6;61.2;12.5
ROQUEMAURE;SIGEAN;;20.8;32.2;47.6;61.2;12.5
SIGEAN;REMOULINS;;19.4;30.8;44.7;57.6;11.6
REMOULINS;SIGEAN;;19.4;30.8;44.7;57.6;11.6
SIGEAN;NIMES EST;;16.6;26.1;37.9;48.7;9.8
NIMES EST;SIGEAN;;16.6;26.1;37.9;48.7;9.8
SIGEAN;NIMES OUEST;;15.9;25.0;36.8;47.3;9.6
NIMES OUEST;SIGEAN;;15.9;25.0;36.8;47.3;9.6
SIGEAN;NIMES CENTRE;;16.1;25.4;37.2;47.4;9.7
NIMES CENTRE;SIGEAN;;16.1;25.4;37.2;47.4;9.7
SIGEAN;NIMES GARONS;;17.1;25.7;39.6;51.4;9.9
NIMES GARONS;SIGEAN;;17.1;25.7;39.6;51.4;9.9
SIGEAN;PEAGE D ARLES;;20.0;30.3;43.5;56.1;11.8
PEAGE D ARLES;SIGEAN;;20.0;30.3;43.5;56.1;11.8
SIGEAN;GALLARGUES;;14.1;21.8;31.5;39.9;8.3
GALLARGUES;SIGEAN;;14.1;21.8;31.5;39.9;8.3
SIGEAN;LUNEL;;13.9;21.2;31.0;38.9;8.1
LUNEL;SIGEAN;;13.9;21.2;31.0;38.9;8.1
LEUCATE;PEAGE DE VIENNE;;45.3;70.4;98.4;129.2;26.7
PEAGE DE VIENNE;LEUCATE;;45.3;70.4;98.4;129.2;26.7
LEUCATE;AUBERIVES;;41.3;63.5;89.7;118.0;24.2
AUBERIVES;LEUCATE;;41.3;63.5;89.7;118.0;24.2
LEUCATE;CHANAS;;40.0;61.2;87.1;114.4;23.4
CHANAS;LEUCATE;;40.0;61.2;87.1;114.4;23.4
LEUCATE;TAIN;;37.2;56.8;81.2;106.6;21.6
TAIN;LEUCATE;;37.2;56.8;81.2;106.6;21.6
LEUCATE;VALENCE NORD;;35.6;54.5;77.6;102.0;20.8
VALENCE NORD;LEUCATE;;35.6;54.5;77.6;102.0;20.8
LEUCATE;VALENCE SUD;;35.2;54.3;77.4;101.8;20.7
VALENCE SUD;LEUCATE;;35.2;54.3;77.4;101.8;20.7
LEUCATE;LORIOL;;32.5;50.3;71.1;93.1;18.7
LORIOL;LEUCATE;;32.5;50.3;71.1;93.1;18.7
LEUCATE;MONTELIMAR NORD;;31.0;47.2;67.6;89.1;17.6
MONTELIMAR NORD;LEUCATE;;31.0;47.2;67.6;89.1;17.6
LEUCATE;MONTELIMAR SUD;;28.1;43.6;61.6;80.9;16.2
MONTELIMAR SUD;LEUCATE;;28.1;43.6;61.6;80.9;16.2
LEUCATE;BOLLENE;;26.9;41.2;59.0;77.7;15.4
BOLLENE;LEUCATE;;26.9;41.2;59.0;77.7;15.4
LEUCATE;ORANGE NORD;;23.1;35.3;50.2;66.8;13.6
ORANGE NORD;LEUCATE;;23.1;35.3;50.2;66.8;13.6
LEUCATE;ORANGE;;23.0;35.1;49.2;65.1;13.3
ORANGE;LEUCATE;;23.0;35.1;49.2;65.1;13.3
LEUCATE;ROQUEMAURE;;22.0;34.0;49.0;64.5;12.9
ROQUEMAURE;LEUCATE;;22.0;34.0;49.0;64.5;12.9
LEUCATE;REMOULINS;;20.3;31.6;45.4;59.8;11.9
REMOULINS;LEUCATE;;20.3;31.6;45.4;59.8;11.9
LEUCATE;NIMES EST;;18.2;27.6;39.1;51.5;10.2
NIMES EST;LEUCATE;;18.2;27.6;39.1;51.5;10.2
LEUCATE;NIMES OUEST;;17.2;25.9;37.8;50.4;9.9
NIMES OUEST;LEUCATE;;17.2;25.9;37.8;50.4;9.9
LEUCATE;NIMES CENTRE;;17.3;26.2;38.5;50.7;10.0
NIMES CENTRE;LEUCATE;;17.3;26.2;38.5;50.7;10.0
LEUCATE;NIMES GARONS;;18.1;27.2;40.6;54.0;10.4
NIMES GARONS;LEUCATE;;18.1;27.2;40.6;54.0;10.4
LEUCATE;PEAGE D ARLES;;21.0;31.3;44.3;58.9;12.1
PEAGE D ARLES;LEUCATE;;21.0;31.3;44.3;58.9;12.1
LEUCATE;GALLARGUES;;15.1;22.9;32.4;42.8;8.8
GALLARGUES;LEUCATE;;15.1;22.9;32.4;42.8;8.8
LEUCATE;LUNEL;;14.8;22.4;31.8;41.7;8.6
LUNEL;LEUCATE;;14.8;22.4;31.8;41.7;8.6
PERPIGNAN NORD;PEAGE DE VIENNE;;49.3;76.1;107.0;140.0;29.0
PEAGE DE VIENNE;PERPIGNAN NORD;;49.3;76.1;107.0;140.0;29.0
PERPIGNAN NORD;AUBERIVES;;45.0;69.2;98.3;129.1;26.3
AUBERIVES;PERPIGNAN NORD;;45.0;69.2;98.3;129.1;26.3
PERPIGNAN NORD;CHANAS;;43.7;67.1;95.4;126.1;25.5
CHANAS;PERPIGNAN NORD;;43.7;67.1;95.4;126.1;25.5
PERPIGNAN NORD;TAIN;;41.0;62.9;89.6;118.4;23.8
TAIN;PERPIGNAN NORD;;41.0;62.9;89.6;118.4;23.8
PERPIGNAN NORD;VALENCE NORD;;39.7;60.5;85.5;112.3;22.9
VALENCE NORD;PERPIGNAN NORD;;39.7;60.5;85.5;112.3;22.9
PERPIGNAN NORD;VALENCE SUD;;39.3;60.1;85.2;112.1;22.8
VALENCE SUD;PERPIGNAN NORD;;39.3;60.1;85.2;112.1;22.8
PERPIGNAN NORD;LORIOL;;36.4;56.3;79.6;104.0;20.9
LORIOL;PERPIGNAN NORD;;36.4;56.3;79.6;104.0;20.9
PERPIGNAN NORD;MONTELIMAR NORD;;34.9;53.4;75.2;99.7;20.1
MONTELIMAR NORD;PERPIGNAN NORD;;34.9;53.4;75.2;99.7;20.1
PERPIGNAN NORD;MONTELIMAR SUD;;32.1;49.5;70.2;92.5;18.5
